;0;1;2;3;4;5;6;7
vars;Heating plant sensible load;Cooling + dehum plant load;Lighting gain;Equipment gain;Solar gain;People gain;Humidification plant load;ApSys air supply
B-GA0502 [HP] Circulation;0.0;0.0;182.071125;0.0;0.20586776733398438;0.0;0.0;0.0
B-GA0601 [GEN] Circulation;0.0;0.0934664306640625;0.0;0.0;197.18878125;0.0;0.0;0.0
B-GA0602 [HP] Circulation;0.0;0.0;182.071125;0.0;0.10960184478759766;0.0;0.0;0.0
B-GR0101 Gemeenschappelijke ruimte;7876.4980000000005;1016.30575;1067.508;127.764;6506.602;638.82;0.0;78.60128021240234
B-IN0001 Inkom;0.0;10.3086259765625;0.0;0.0;1036.5246875;0.0;0.0;0.0
B-IN0002 Inkom;0.0;11.502791015625;0.0;0.0;707.27925;0.0;0.0;0.0
B-KO0001 Koker;0.0;0.0;0.0;0.0;0.0017015948295593262;0.0;0.0;0.0
B-KO0102 Koker;0.0;0.0;0.0;0.0;0.032539268493652344;0.0;0.0;0.0
B-KO0202 Koker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-KO0302 Koker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-KO0402 Koker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-KO0502 Koker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-KO0602 Koker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-LI0001 Lift;0.0;0.0;0.0;0.0;0.0033435378074645997;0.0;0.0;0.0
B-LI0101 Lift;0.0;0.0;0.0;0.0;0.0057351250648498536;0.0;0.0;0.0
B-LI0102 Lift;0.0;0.3895277099609375;0.0;0.0;0.0;0.0;0.0;0.0
B-LI0201 Lift;0.0;0.006068050861358643;0.0;0.0;0.0;0.0;0.0;0.0
B-LI0301 Lift;0.0;0.0007412328720092774;0.0;0.0;0.0;0.0;0.0;0.0
B-LI0401 Lift;0.0;0.0012583084106445313;0.0;0.0;0.0;0.0;0.0;0.0
B-LI0501 Lift;0.0;0.014279796600341798;0.0;0.0;0.0;0.0;0.0;0.0
B-LI0601 Lift;0.0;0.08897132873535156;0.0;0.0;0.0;0.0;0.0;0.0
B-SA0001 Sanitair;0.0;91.30959375;0.0;0.0;0.0;0.0;0.0;0.0
B-SA0002 Sanitair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-SA0003 Sanitair;0.0;214.438171875;0.0;0.0;0.0;0.0;0.0;0.0
B-SA0101 Sanitair;0.0;1.94130078125;0.0;0.0;1019.9395000000001;0.0;0.0;0.0
B-TL0001 technisch lokaal;0.0;9.969521484375;0.0;0.0;0.0025750086307525636;0.0;0.0;0.0
B-TL0002 technisch lokaal;0.0;7.1236572265625;0.0;0.0;0.12462271881103516;0.0;0.0;0.0
B-TL0003 technisch lokaal;0.0;0.0;0.0;0.0;1.4221973876953125;0.0;0.0;0.0
B-TL0004 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TL0005 technisch lokaal;0.0;77.3923046875;0.0;0.0;0.0;0.0;0.0;0.0
B-TL0006 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TL0007 technisch lokaal;0.0;15.85214453125;0.0;0.0;0.0;0.0;0.0;0.0
B-TL0201 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TL0301 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TL0401 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TL0501 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TL0601 technisch lokaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0001 [GEN] Stairway;0.0;9.678333984375;0.0;0.0;0.08330966186523438;0.0;0.0;0.0
B-TR0002 [GEN] Stairway;0.0;153.397625;0.0;0.0;543.267125;0.0;0.0;0.0
B-TR0101 [GEN] Stairway;0.0;0.0;0.0;0.0;0.11797496795654297;0.0;0.0;0.0
B-TR0102 [GEN] Stairway;0.0;0.2876602172851563;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0201 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0202 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0301 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0302 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0401 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0402 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0501 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0502 [GEN] Stairway;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0601 [GEN] Stairway;0.0;0.03660244369506836;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0602 [GEN] Stairway;0.0;0.04552533340454102;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0701 [GEN] Stairway;0.0;29.243150390625;0.0;0.0;0.0;0.0;0.0;0.0
B-TR0702 [GEN] Stairway;0.0;27.463314453125;0.0;0.0;0.0;0.0;0.0;0.0
C-AU0101 [AS] Auditorium;9130.993;331.9408125;3718.074;1469.52;5190.4425;7347.6;0.0;1275.799560546875
C-BA0101 BAR;569.7201875000001;1.69252099609375;53.0400078125;23.11919921875;0.19058926391601563;60.84;0.0;11.436479568481445
C-BE0001 berging;0.0;18.465015625;0.0;0.0;0.0;0.0;0.0;0.0
C-BE0101 berging;0.0;0.31213629150390626;0.0;0.0;0.0;0.0;0.0;0.0
C-BE0102 berging;0.0;0.0;0.0;0.0;0.00020645824074745178;0.0;0.0;0.0
C-BE0103 berging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C-BE0201 berging;0.0;0.31078164672851566;0.0;0.0;0.0;0.0;0.0;0.0
C-GA0101 Gang;0.0;9.9762177734375;0.0;0.0;0.0;0.0;0.0;0.0
C-IN0001 Inkom;0.0;46.84456640625;0.0;0.0;972.447625;0.0;0.0;0.0
C-IN0002 Inkom;0.0;7.72901025390625;0.0;0.0;258.30284375;0.0;0.0;0.0
C-IN0101 Inkom;5256.3235;130.00650000000002;380.882;164.9128125;2620.14775;306.15000000000003;0.0;37.1640739440918
C-IN0102 Inkom;3867.94725;522.1725625;274.279;118.786203125;5221.32;306.15000000000003;0.0;39.81652069091797
