,CCA Cooling,Cooling plant sensible load,Radiators,CCA Heating,Heating plant sensible load,AHU Cooling,AHU Heating
2148,3358,3358,9021,15469,24490,0,1822
2149,3355,3355,7912,15481,23393,0,1826
2150,3355,3355,5426,15479,20906,0,1830
2151,3358,3358,4829,15462,20292,0,1830
2152,3364,3364,4212,15436,19649,0,1826
2153,3371,3371,2047,15408,17455,0,1967
2154,3377,3377,3023,15394,18418,0,1967
2155,3383,3383,3272,15395,18668,0,1966
2156,3389,3389,8817,15400,24217,0,1967
2157,3395,3395,10765,15408,26173,0,1967
2158,3400,3400,11280,15416,26697,0,1967
2159,3403,3403,11777,15424,27201,0,1967
2160,4715,4715,10878,12257,23136,0,1968
2161,4530,4530,11386,12659,24045,0,1970
2162,4465,4465,11452,12823,24275,0,1972
2163,4418,4418,11285,12959,24245,0,1975
2164,4376,4376,11235,13084,24320,0,1978
2165,4335,4335,10904,13203,24107,0,1981
2166,4295,4295,5078,13313,18391,0,1986
2167,4255,4255,3146,13416,16563,0,1842
2168,4218,4218,2526,13512,16038,0,1842
2169,4185,4185,2001,13591,15592,0,1842
2170,4160,4160,823,13645,14468,0,1843
2171,4142,4142,1724,13669,15394,799,750
2172,4126,4126,2602,13689,16291,8158,0
2173,4113,4113,1965,13702,15668,15162,0
2174,4104,4104,1231,13698,14930,16629,0
2175,4101,4101,1690,13683,15374,16631,0
2176,4100,4100,2359,13670,16029,16630,0
2177,4101,4101,1363,13662,15025,14181,0
2178,4102,4102,1133,13659,14793,11246,0
2179,4104,4104,2472,13659,16131,8816,0
2180,4106,4106,2965,13660,16625,3252,103
2181,4108,4108,2529,13662,16192,0,1916
2182,4108,4108,3007,13666,16674,0,1989
2183,4106,4106,3776,13673,17449,0,1989
2184,7958,7958,4147,5269,9416,0,1989
2185,6828,6828,4808,4921,9730,0,1984
2186,6780,6780,5601,5283,10884,0,1976
2187,6742,6742,7151,5584,12736,0,1974
2188,6707,6707,7735,5862,13597,0,1972
2189,6676,6676,7581,6128,13709,0,1972
2190,6654,6654,3740,6388,10129,0,1973
2191,6633,6633,2595,6635,9231,0,1830
2192,6614,6614,2280,6866,9146,0,1831
2193,6597,6597,1969,7078,9047,0,1831
2194,6581,6581,1199,7268,8468,0,1830
2195,6569,6569,1495,7431,8927,0,1828
2196,6559,6559,1010,7577,8588,0,1827
2197,6549,6549,523,7713,8236,0,1826
2198,6507,6507,330,7832,8163,0,1823
2199,6495,6495,267,7918,8186,0,1826
2200,6471,6471,297,7975,8272,0,1828
2201,6433,6433,86,8033,8119,0,1973
2202,6414,6414,135,8110,8245,0,1976
2203,6394,6394,210,8197,8408,0,1976
2204,6375,6375,833,8286,9119,0,1977
2205,6357,6357,1226,8369,9596,0,1979
2206,6339,6339,1448,8447,9895,0,1982
2207,6320,6320,2521,8522,11044,0,1985
2208,7257,7257,2873,4437,7310,0,1986
2209,6864,6864,3433,4448,7882,0,1986
2210,6838,6838,4059,4691,8750,0,1985
2211,6814,6814,4906,4901,9808,0,1984
2212,6792,6792,5633,5098,10731,0,1982
2213,6769,6769,5981,5285,11267,0,1981
2214,6746,6746,2981,5466,8448,0,1984
2215,6724,6724,1832,5636,7468,0,1841
2216,6704,6704,839,5784,6623,0,1846
2217,6688,6688,183,5914,6097,0,1855
2218,6677,6677,177,6025,6203,5651,50
2219,6670,6670,1233,6123,7357,13401,0
2220,6664,6664,1157,6216,7374,16173,0
2221,6658,6658,237,6300,6537,16629,0
2222,6656,6656,108,6371,6479,16629,0
2223,6656,6656,95,6421,6517,16628,0
2224,6661,6661,213,6457,6671,16625,0
2225,6668,6668,142,6493,6636,14769,0
2226,6671,6671,162,6550,6713,13679,0
2227,6672,6672,598,6615,7214,8956,0
2228,6671,6671,1088,6679,7768,7252,0
2229,6670,6670,1332,6739,8072,6890,0
2230,6669,6669,1093,6796,7889,4546,0
2231,6666,6666,691,6851,7542,617,792
2232,8672,8672,716,2575,3291,0,12027
2233,7909,7909,1142,2301,3444,0,12026
2234,7814,7814,1448,2489,3937,0,12027
2235,7744,7744,1940,2656,4597,0,12024
2236,7682,7682,2595,2816,5412,0,12023
2237,7634,7634,3199,2985,6185,0,12021
2238,7591,7591,1996,3153,5150,0,12123
2239,7548,7548,978,3315,4293,0,12914
2240,7510,7510,327,3459,3787,0,12930
2241,7482,7482,56,3581,3637,0,12940
2242,7467,7467,54,3680,3734,0,9489
2243,7456,7456,596,3774,4370,2060,679
2244,7445,7445,875,3866,4742,5539,0
2245,7435,7435,77,3953,4031,39919,0
2246,7428,7428,54,4029,4083,55097,0
2247,7425,7425,54,4089,4144,54343,0
2248,7424,7424,124,4148,4272,52886,0
2249,7423,7423,138,4213,4351,47330,0
2250,7421,7421,142,4280,4423,47445,0
2251,7417,7417,1473,4349,5822,8899,0
2252,7412,7412,2532,4415,6948,4714,0
2253,7406,7406,2938,4479,7418,4714,0
2254,7399,7399,3216,4540,7757,4714,0
2255,7391,7391,2896,4601,7497,1203,788
2256,0,0,1792,0,1792,4797,0
2257,0,0,991,0,991,688,664
2258,0,0,864,0,864,0,1985
2259,0,0,1158,0,1158,0,1986
2260,0,0,1460,0,1460,0,1988
2261,0,0,2058,0,2058,0,1988
2262,0,0,1658,0,1658,0,1995
2263,0,0,868,0,868,0,1858
2264,0,0,926,0,926,0,1860
2265,0,0,818,0,818,0,1860
2266,0,0,673,0,673,0,1860
2267,0,0,491,0,491,0,1856
2268,0,0,521,0,521,0,1851
2269,0,0,466,0,466,0,1852
2270,0,0,336,0,336,0,1856
2271,0,0,342,0,342,0,1856
2272,0,0,155,0,155,0,1853
2273,0,0,259,0,259,0,1991
2274,0,0,400,0,400,0,1993
2275,0,0,496,0,496,0,1985
2276,0,0,1225,0,1225,0,1979
2277,0,0,1928,0,1928,0,1979
2278,0,0,2431,0,2431,0,1979
2279,0,0,3499,0,3499,0,1978
2280,35573,35573,3948,0,3948,0,1976
2281,36166,36166,4379,0,4379,0,1975
2282,35843,35843,4922,0,4922,0,1974
2283,35617,35617,5371,0,5371,0,1973
2284,35423,35423,5815,0,5815,0,1973
2285,35240,35240,6409,0,6409,0,1973
2286,35057,35057,4027,0,4027,0,1973
2287,34890,34890,2327,0,2327,0,1830
2288,34725,34725,2313,0,2313,0,1834
2289,34563,34563,1827,0,1827,0,1837
2290,34407,34407,1596,0,1596,0,1837
2291,34254,34254,1550,0,1550,0,1838
2292,34109,34109,1102,0,1102,0,1837
2293,33964,33964,750,0,750,0,1836
2294,33823,33823,692,0,692,0,1834
2295,33692,33692,1709,0,1709,0,1842
2296,33559,33559,2642,0,2642,0,1846
2297,33428,33428,1452,0,1452,0,1985
2298,33296,33296,1757,0,1757,0,1984
2299,33168,33168,2527,0,2527,0,1982
2300,33042,33042,4728,0,4728,0,1979
2301,32919,32919,5845,0,5845,0,1976
2302,32797,32797,6304,0,6304,0,1975
2303,32676,32676,7002,0,7002,0,1974
2304,32556,32556,6997,0,6997,0,1974
2305,32438,32438,7540,0,7540,0,1972
2306,32321,32321,8255,0,8255,0,1969
2307,32204,32204,8814,0,8814,0,1966
2308,32089,32089,9628,0,9628,0,1965
2309,31975,31975,10262,0,10262,0,1965
2310,31857,31857,5884,0,5884,0,1966
2311,31747,31747,3884,0,3884,0,1822
2312,31637,31637,4734,0,4734,0,1822
2313,31529,31529,4823,0,4823,0,1821
2314,31424,31424,3243,0,3243,0,1822
2315,31321,31321,3150,0,3150,0,1825
2316,31223,31223,3999,0,3999,0,1825
2317,31124,31124,4699,0,4699,0,1830
2318,31027,31027,4678,0,4678,0,1834
2319,30935,30935,5126,0,5126,0,1839
2320,30842,30842,5032,0,5032,0,1842
2321,30750,30750,2785,0,2785,0,1984
2322,30658,30658,2769,0,2769,0,1984
2323,30567,30567,3852,0,3852,0,1978
2324,30477,30477,5855,0,5855,0,1972
2325,30390,30390,6399,0,6399,0,1972
2326,30303,30303,6472,0,6472,0,1972
2327,30216,30216,7355,0,7355,0,1973
2328,30130,30130,8365,0,8365,0,1978
2329,30045,30045,9008,0,9008,0,1980
2330,29960,29960,9057,0,9057,0,1981
2331,29875,29875,9354,0,9354,0,1977
2332,29790,29790,10026,0,10026,0,1966
2333,29706,29706,10485,0,10485,0,1964
2334,29619,29619,5731,0,5731,0,1965
2335,29537,29537,3415,0,3415,0,1821
2336,29456,29456,2952,0,2952,0,1823
2337,29379,29379,2697,0,2697,0,1825
2338,29254,29254,1879,0,1879,0,1824
2339,29121,29121,2505,0,2505,0,1824
2340,29013,29013,2506,0,2506,0,1825
2341,28856,28856,2398,0,2398,0,1828
2342,28728,28728,1984,0,1984,0,1829
2343,28618,28618,1684,0,1684,0,1829
2344,28517,28517,1381,0,1381,0,1829
2345,28417,28417,353,0,353,0,1972
2346,28314,28314,676,0,676,0,1968
2347,28210,28210,1413,0,1413,0,1962
2348,28106,28106,4097,0,4097,0,1963
2349,28005,28005,5583,0,5583,0,1965
2350,27905,27905,6511,0,6511,0,1964
2351,27804,27804,8242,0,8242,0,1964
2352,0,0,9024,0,9024,0,1965
2353,0,0,9720,0,9720,0,1965
2354,0,0,10372,0,10372,0,1965
2355,0,0,11085,0,11085,0,1964
2356,0,0,12095,0,12095,0,1963
2357,0,0,12666,0,12666,0,1963
2358,0,0,5702,0,5702,0,1966
2359,0,0,3546,0,3546,0,1821
2360,0,0,3257,0,3257,0,1822
2361,0,0,2413,0,2413,0,1823
2362,0,0,1560,0,1560,0,1822
2363,0,0,2312,0,2312,0,1822
2364,0,0,1786,0,1786,0,1822
2365,0,0,1719,0,1719,0,1822
2366,0,0,1829,0,1829,0,1822
2367,0,0,2476,0,2476,0,1822
2368,0,0,1845,0,1845,0,1822
2369,0,0,577,0,577,0,1964
2370,0,0,1117,0,1117,0,1963
2371,0,0,1682,0,1682,0,1961
2372,0,0,5537,0,5537,0,1961
2373,0,0,7259,0,7259,0,1965
2374,0,0,7741,0,7741,0,1967
2375,0,0,9035,0,9035,0,1967
2376,0,0,9679,0,9679,0,1965
2377,0,0,10444,0,10444,0,1964
2378,0,0,11069,0,11069,0,1964
2379,0,0,11924,0,11924,0,1964
2380,0,0,12732,0,12732,0,1965
2381,0,0,13075,0,13075,0,1965
2382,0,0,5548,0,5548,0,1968
2383,0,0,3762,0,3762,0,1821
2384,0,0,4544,0,4544,0,1822
2385,0,0,3827,0,3827,0,1824
2386,0,0,2787,0,2787,0,1826
2387,0,0,3624,0,3624,0,1826
2388,0,0,4063,0,4063,0,1826
2389,0,0,3369,0,3369,0,1822
2390,0,0,2011,0,2011,0,1822
2391,0,0,1590,0,1590,0,1827
2392,0,0,2089,0,2089,0,1827
2393,0,0,1264,0,1264,0,1967
2394,0,0,1537,0,1537,0,1964
2395,0,0,1493,0,1493,0,1967
2396,0,0,5125,0,5125,0,1967
2397,0,0,7308,0,7308,0,1968
2398,0,0,8841,0,8841,0,1967
2399,0,0,10861,0,10861,0,1963
2400,0,0,11528,0,11528,0,1961
2401,0,0,12268,0,12268,0,1960
2402,0,0,13098,0,13098,0,1958
2403,0,0,13904,0,13904,0,1958
2404,0,0,14435,0,14435,0,1958
2405,0,0,14598,0,14598,0,1959
2406,0,0,5624,0,5624,0,1962
2407,0,0,3937,0,3937,0,1817
2408,0,0,4947,0,4947,0,1817
2409,0,0,4074,0,4074,0,1816
2410,0,0,3390,0,3390,0,1817
2411,0,0,5956,0,5956,0,1816
2412,0,0,6126,0,6126,0,1816
2413,0,0,8004,0,8004,0,1816
2414,0,0,8420,0,8420,0,1821
2415,0,0,8817,0,8817,0,1823
2416,0,0,8780,0,8780,0,1823
2417,0,0,4453,0,4453,0,1966
2418,0,0,3784,0,3784,0,1964
2419,0,0,3674,0,3674,0,1961
2420,0,0,11050,0,11050,0,1960
2421,0,0,13462,0,13462,0,1959
2422,0,0,13869,0,13869,0,1961
2423,0,0,14602,0,14602,0,1959
2424,6891,6891,15225,36269,51495,0,1955
2425,6730,6730,16401,32421,48823,0,1954
2426,6668,6668,17349,32263,49613,0,1954
2427,6611,6611,18439,32259,50698,0,1953
2428,6563,6563,19150,32253,51403,0,1953
2429,6504,6504,19422,32247,51670,0,1953
2430,6463,6463,7878,32252,40130,0,1956
2431,6424,6424,5974,32223,38198,0,1810
2432,6386,6386,9379,32218,41597,0,1811
2433,6350,6350,9854,32219,42074,0,1809
2434,6315,6315,9480,32227,41707,0,1810
2435,6282,6282,14559,32231,46790,0,1810
2436,6251,6251,14587,32173,46760,0,1812
2437,6221,6221,14152,31923,46075,0,1812
2438,6193,6193,12910,31625,44535,0,1813
2439,6167,6167,12562,31353,43916,0,1814
2440,6141,6141,10583,31104,41687,0,1811
2441,6117,6117,3901,30871,34773,0,1949
2442,6095,6095,4006,30651,34658,0,1947
2443,6071,6071,4146,30452,34599,0,1948
2444,6050,6050,11767,30270,42037,0,1951
2445,6028,6028,13525,30100,43625,0,1951
2446,6007,6007,13744,29908,43653,0,1952
2447,5986,5986,16296,29699,45996,0,1954
2448,4993,4993,17466,30449,47915,0,1957
2449,5062,5062,17666,30118,47785,0,1960
2450,5054,5054,17473,29927,47400,0,1964
2451,5042,5042,16488,29714,46203,0,1968
2452,5028,5028,15437,29529,44967,0,1968
2453,5014,5014,15949,29394,45344,0,1965
2454,5000,5000,6135,29191,35327,0,1966
2455,4985,4985,4139,28859,32999,0,1821
2456,4973,4973,5603,28546,34150,0,1820
2457,4969,4969,4039,28376,32415,0,1818
2458,4970,4970,3940,28276,32216,0,1819
2459,4965,4965,6807,28240,35048,0,1819
2460,4957,4957,9369,28174,37543,0,1819
2461,4950,4950,9338,27760,37098,0,1819
2462,4944,4944,5958,27262,33220,0,1823
2463,4943,4943,4288,26771,31060,0,1818
2464,4942,4942,3415,26270,29686,0,1807
2465,4938,4938,1458,25795,27254,0,1947
2466,4934,4934,2162,25385,27548,0,1947
2467,4928,4928,2273,25031,27305,0,1947
2468,4923,4923,7311,24711,32023,0,1948
2469,4917,4917,9680,24411,34091,0,1949
2470,4912,4912,10385,24131,34516,0,1950
2471,4906,4906,11696,23867,35564,0,1950
2472,4899,4899,12202,23625,35827,0,1950
2473,4892,4892,14116,23401,37518,0,1951
2474,4885,4885,15010,23194,38204,0,1952
2475,4876,4876,15972,23005,38977,0,1955
2476,4867,4867,16856,22832,39689,0,1957
2477,4857,4857,17030,22672,39703,0,1958
2478,4847,4847,6792,22524,29316,0,1962
2479,4837,4837,4714,22339,27054,0,1815
2480,4828,4828,6662,22150,28812,0,1820
2481,4821,4821,5792,21916,27709,0,1821
2482,4815,4815,4964,21683,26648,0,1821
2483,4812,4812,6736,21444,28181,0,1821
2484,4811,4811,5007,21207,26215,0,1823
2485,4810,4810,4925,20958,25884,0,1823
2486,4810,4810,5740,20678,26418,0,1820
2487,4809,4809,5713,20411,26125,0,1821
2488,4810,4810,5470,20145,25615,0,1821
2489,4809,4809,3744,19890,23634,0,1964
2490,4807,4807,4117,19666,23784,0,1964
2491,4803,4803,3924,19465,23390,0,1962
2492,4799,4799,10178,19277,29456,0,1961
2493,4795,4795,10952,19099,30052,0,1961
2494,4790,4790,12398,18924,31323,0,1961
2495,4786,4786,14603,18761,33364,0,1961
2496,4351,4351,15259,20601,35861,0,1961
2497,4399,4399,15156,20207,35363,0,1961
2498,4404,4404,14806,19972,34779,0,1961
2499,4405,4405,15242,19767,35009,0,1961
2500,4403,4403,16405,19580,35985,0,1960
2501,4400,4400,17364,19407,36771,0,1957
2502,4397,4397,7227,19249,26476,0,1957
2503,4392,4392,4339,19089,23428,0,1812
2504,4389,4389,4416,18911,23328,0,1814
2505,4391,4391,4043,18729,22772,0,1816
2506,4393,4393,3596,18558,22155,0,1817
2507,4395,4395,5328,18388,23717,0,1817
2508,4399,4399,3779,18220,21999,0,1817
2509,4404,4404,2651,18043,20694,0,1816
2510,4410,4410,1650,17862,19512,0,1816
2511,4420,4420,2322,17670,19993,0,1816
2512,4426,4426,1515,17492,19008,0,1814
2513,4427,4427,462,17305,17767,0,1954
2514,4429,4429,1055,17131,18186,0,1953
2515,4431,4431,1551,16987,18538,0,1955
2516,4442,4442,5070,16859,21929,0,1957
2517,4441,4441,6819,16737,23557,0,1957
2518,4448,4448,7582,16620,24202,0,1959
2519,4452,4452,8955,16511,25467,0,1960
2520,4455,4455,9239,16410,25650,0,1959
2521,4455,4455,9285,16316,25601,0,1960
2522,4454,4454,9294,16230,25524,0,1966
2523,4451,4451,9493,16150,25643,0,1972
2524,4445,4445,9795,16077,25873,0,1976
2525,4427,4427,9801,16010,25811,0,1978
2526,4416,4416,4168,15948,20116,0,1983
2527,4404,4404,2892,15891,18783,0,1842
2528,4378,4378,2484,15828,18312,0,1844
2529,4371,4371,1975,15758,17733,0,1846
2530,4366,4366,1271,15674,16946,0,1849
2531,4360,4360,1853,15582,17436,0,1852
2532,4363,4363,1821,15484,17305,0,1853
2533,4354,4354,1869,15385,17255,0,1853
2534,4360,4360,1388,15288,16677,0,1850
2535,4368,4368,1325,15189,16514,0,1851
2536,4379,4379,1315,15089,16404,0,1851
2537,4390,4390,426,14996,15422,0,1992
2538,4400,4400,773,14911,15685,0,1990
2539,4417,4417,1338,14835,16173,0,1988
2540,4429,4429,3759,14764,18523,0,1987
2541,4440,4440,4847,14697,19545,0,1986
2542,4448,4448,5498,14632,20131,0,1985
2543,4453,4453,7111,14573,21685,0,1985
2544,5336,5336,7653,11411,19065,0,1985
2545,5244,5244,8029,11741,19770,0,1983
2546,5225,5225,8728,11844,20573,0,1981
2547,5210,5210,9543,11925,21468,0,1979
2548,5196,5196,10199,11997,22196,0,1977
2549,5182,5182,10471,12066,22537,0,1976
2550,5168,5168,4489,12131,16621,0,1979
2551,5154,5154,2701,12191,14892,0,1838
2552,5141,5141,2216,12239,14455,0,1842
2553,5132,5132,1531,12269,13801,0,1844
2554,5125,5125,933,12283,13217,0,1848
2555,5121,5121,1044,12281,13325,0,1850
2556,5119,5119,663,12263,12926,0,1793
2557,5118,5118,364,12237,12602,1251,118
2558,5119,5119,262,12198,12460,5108,0
2559,5121,5121,242,12141,12384,5417,0
2560,5124,5124,267,12082,12349,4308,0
2561,5126,5126,94,12023,12117,1282,147
2562,5127,5127,99,11977,12077,0,1828
2563,5127,5127,114,11944,12058,0,1995
2564,5129,5129,529,11916,12445,0,1993
2565,5129,5129,1404,11888,13292,0,1992
2566,5130,5130,2268,11860,14128,0,1988
2567,5129,5129,3820,11836,15657,0,1984
2568,6603,6603,4341,6888,11230,0,1982
2569,6306,6306,5104,6964,12069,0,1979
2570,6298,6298,6164,7185,13350,0,1976
2571,6291,6291,7143,7368,14512,0,1976
2572,6285,6285,8286,7536,15822,0,1972
2573,6277,6277,9127,7695,16823,0,1970
2574,6270,6270,4231,7846,12078,0,1970
2575,6263,6263,2465,7981,10447,0,1827
2576,6259,6259,1584,8080,9664,0,1835
2577,6262,6262,442,8136,8579,0,1834
2578,6269,6269,55,8163,8219,0,1819
2579,6275,6275,120,8192,8312,449,696
2580,6277,6277,365,8234,8600,2538,0
2581,6278,6278,149,8276,8426,6127,0
2582,6281,6281,85,8299,8385,10640,0
2583,6287,6287,54,8288,8343,11960,0
2584,6296,6296,73,8246,8319,11346,0
2585,6288,6288,91,8196,8287,7583,0
2586,6281,6281,99,8167,8267,3685,0
2587,6272,6272,99,8163,8263,95,1531
2588,6277,6277,128,8175,8304,0,1973
2589,6272,6272,220,8190,8410,0,1973
2590,6271,6271,355,8205,8560,0,1973
2591,6269,6269,1030,8220,9250,0,1974
2592,6930,6930,1558,5718,7276,0,1975
2593,6800,6800,2231,6031,8263,0,1975
2594,6781,6781,2969,6159,9128,0,1975
2595,6767,6767,3853,6269,10122,0,1974
2596,6753,6753,4822,6372,11194,0,1972
2597,6738,6738,5232,6473,11706,0,1969
2598,6723,6723,2764,6570,9335,0,1970
2599,6709,6709,1371,6656,8027,0,1827
2600,6701,6701,513,6716,7230,0,1830
2601,6704,6704,57,6748,6806,0,1762
2602,6713,6713,54,6766,6821,1589,93
2603,6724,6724,241,6782,7023,6740,0
2604,6730,6730,769,6804,7573,10910,0
2605,6736,6736,96,6823,6920,15730,0
2606,6744,6744,66,6833,6900,16593,0
2607,6755,6755,54,6834,6888,16597,0
2608,6768,6768,70,6824,6895,16597,0
2609,6782,6782,128,6815,6944,14741,0
2610,6794,6794,135,6816,6951,13908,0
2611,6803,6803,99,6826,6926,4002,448
2612,6810,6810,110,6842,6952,0,1969
2613,6816,6816,149,6860,7009,0,1963
2614,6819,6819,230,6880,7111,0,1965
2615,6820,6820,1479,6900,8380,0,1964
2616,0,0,2091,0,2091,0,1966
2617,0,0,2264,0,2264,0,1961
2618,0,0,2384,0,2384,0,1956
2619,0,0,2998,0,2998,0,1954
2620,0,0,3925,0,3925,0,1956
2621,0,0,4537,0,4537,0,1959
2622,0,0,2821,0,2821,0,1965
2623,0,0,1460,0,1460,0,1819
2624,0,0,1399,0,1399,0,1818
2625,0,0,1256,0,1256,0,1816
2626,0,0,959,0,959,0,1815
2627,0,0,1007,0,1007,0,1812
2628,0,0,840,0,840,0,1813
2629,0,0,907,0,907,0,1813
2630,0,0,999,0,999,0,1810
2631,0,0,830,0,830,0,1808
2632,0,0,518,0,518,0,1808
2633,0,0,99,0,99,0,1949
2634,0,0,342,0,342,0,1949
2635,0,0,985,0,985,0,1949
2636,0,0,2334,0,2334,0,1948
2637,0,0,3755,0,3755,0,1948
2638,0,0,4878,0,4878,0,1948
2639,0,0,6596,0,6596,0,1947
2640,0,0,7382,0,7382,0,1947
2641,0,0,7954,0,7954,0,1945
2642,0,0,8679,0,8679,0,1945
2643,0,0,9324,0,9324,0,1945
2644,0,0,9777,0,9777,0,1945
2645,0,0,10062,0,10062,0,1945
2646,0,0,5652,0,5652,0,1946
2647,0,0,3670,0,3670,0,1802
2648,0,0,3266,0,3266,0,1803
2649,0,0,1712,0,1712,0,1805
2650,0,0,1082,0,1082,0,1809
2651,0,0,1230,0,1230,0,1810
2652,0,0,725,0,725,0,1810
2653,0,0,616,0,616,0,1812
2654,0,0,528,0,528,0,1817
2655,0,0,497,0,497,0,1820
2656,0,0,505,0,505,0,1822
2657,0,0,99,0,99,0,1966
2658,0,0,100,0,100,0,1968
2659,0,0,100,0,100,0,1972
2660,0,0,189,0,189,0,1973
2661,0,0,686,0,686,0,1973
2662,0,0,1312,0,1312,0,1970
2663,0,0,2461,0,2461,0,1967
2664,0,0,2962,0,2962,0,1966
2665,0,0,3478,0,3478,0,1966
2666,0,0,4182,0,4182,0,1965
2667,0,0,5010,0,5010,0,1963
2668,0,0,5920,0,5920,0,1962
2669,0,0,6532,0,6532,0,1960
2670,0,0,3592,0,3592,0,1961
2671,0,0,2458,0,2458,0,1818
2672,0,0,1275,0,1275,0,1820
2673,0,0,621,0,621,0,1825
2674,0,0,132,0,132,0,1830
2675,0,0,187,0,187,0,1838
2676,0,0,347,0,347,0,1841
2677,0,0,78,0,78,0,1842
2678,0,0,54,0,54,556,370
2679,0,0,55,0,55,2187,0
2680,0,0,59,0,59,1790,0
2681,0,0,95,0,95,101,823
2682,0,0,99,0,99,0,1975
2683,0,0,152,0,152,0,1977
2684,0,0,591,0,591,0,1977
2685,0,0,1392,0,1392,0,1971
2686,0,0,2430,0,2430,0,1966
2687,0,0,4248,0,4248,0,1962
2688,8961,8961,5308,22462,27770,0,1959
2689,8351,8351,6306,20278,26585,0,1956
2690,8246,8246,7109,19158,26268,0,1953
2691,8173,8173,7614,18311,25926,0,1952
2692,8110,8110,8104,17591,25695,0,1951
2693,8051,8051,8793,16955,25749,0,1951
2694,7993,7993,5018,16389,21407,0,1950
2695,7938,7938,3493,15878,19371,0,1805
2696,7887,7887,4071,15410,19482,0,1806
2697,7838,7838,3447,14982,18430,0,1810
2698,7793,7793,2721,14587,17308,0,1816
2699,7752,7752,3808,14218,18027,0,1819
2700,7715,7715,2964,13874,16838,0,1817
2701,7681,7681,1688,13551,15240,0,1813
2702,7651,7651,1017,13246,14264,0,1808
2703,7624,7624,1141,12958,14100,0,1805
2704,7598,7598,1007,12694,13701,0,1808
2705,7575,7575,544,12446,12991,0,1952
2706,7552,7552,788,12219,13007,0,1944
2707,7528,7528,1651,12012,13663,0,1937
2708,7504,7504,4363,11832,16195,0,1934
2709,7479,7479,5882,11668,17551,0,1932
2710,7453,7453,6968,11517,18485,0,1928
2711,7427,7427,8636,11380,20017,0,1925
2712,0,0,9875,0,9875,0,1926
2713,0,0,11352,0,11352,0,1928
2714,0,0,12486,0,12486,0,1928
2715,0,0,13114,0,13114,0,1928
2716,0,0,14331,0,14331,0,1927
2717,0,0,15719,0,15719,0,1928
2718,0,0,7464,0,7464,0,1929
2719,0,0,4573,0,4573,0,1780
2720,0,0,3891,0,3891,0,1780
2721,0,0,2543,0,2543,0,1780
2722,0,0,1588,0,1588,0,1780
2723,0,0,1953,0,1953,0,1779
